,euler_T,euler_U, euler_E,leapfrog_T,leapfrog_U, leapfrog_E,rk4_T,rk4_U, rk4_E
0.150000,2.421230e-02,1.058124e+00,1.082337e+00,2.417841e-02,1.056644e+00,1.080823e+00,2.585257e-02,1.057262e+00,1.083115e+00
0.160000,2.752248e-02,1.054934e+00,1.082457e+00,2.748395e-02,1.053248e+00,1.080732e+00,2.938685e-02,1.053951e+00,1.083338e+00
0.170000,3.103918e-02,1.051538e+00,1.082578e+00,3.098953e-02,1.049857e+00,1.080847e+00,3.314161e-02,1.050426e+00,1.083568e+00
0.180000,3.476107e-02,1.047938e+00,1.082699e+00,3.470546e-02,1.046054e+00,1.080759e+00,3.711541e-02,1.046689e+00,1.083805e+00
0.190000,3.868672e-02,1.044135e+00,1.082821e+00,3.861711e-02,1.042257e+00,1.080874e+00,4.130670e-02,1.042742e+00,1.084049e+00
0.200000,4.281463e-02,1.040130e+00,1.082944e+00,4.273758e-02,1.038051e+00,1.080789e+00,4.571389e-02,1.038586e+00,1.084300e+00
0.210000,4.714320e-02,1.035925e+00,1.083068e+00,4.704894e-02,1.033854e+00,1.080903e+00,5.033525e-02,1.034223e+00,1.084558e+00
0.220000,5.167076e-02,1.031522e+00,1.083192e+00,5.156745e-02,1.029254e+00,1.080821e+00,5.516900e-02,1.029654e+00,1.084823e+00
0.230000,5.639557e-02,1.026922e+00,1.083317e+00,5.627154e-02,1.024664e+00,1.080935e+00,6.021327e-02,1.024881e+00,1.085095e+00
0.240000,6.131579e-02,1.022127e+00,1.083443e+00,6.118094e-02,1.019676e+00,1.080856e+00,6.546608e-02,1.019907e+00,1.085374e+00
0.250000,6.642953e-02,1.017140e+00,1.083569e+00,6.627016e-02,1.014699e+00,1.080970e+00,7.092540e-02,1.014734e+00,1.085659e+00
0.260000,7.173478e-02,1.011961e+00,1.083696e+00,7.156267e-02,1.009331e+00,1.080894e+00,7.658909e-02,1.009363e+00,1.085952e+00
0.270000,7.722950e-02,1.006594e+00,1.083823e+00,7.702879e-02,1.003977e+00,1.081006e+00,8.245494e-02,1.003796e+00,1.086251e+00
0.280000,8.291154e-02,1.001040e+00,1.083951e+00,8.269605e-02,9.982378e-01,1.080934e+00,8.852065e-02,9.980371e-01,1.086558e+00
0.290000,8.877869e-02,9.953012e-01,1.084080e+00,8.853022e-02,9.925146e-01,1.081045e+00,9.478386e-02,9.920870e-01,1.086871e+00
0.300000,9.482867e-02,9.893802e-01,1.084209e+00,9.456325e-02,9.864126e-01,1.080976e+00,1.012421e-01,9.859486e-01,1.087191e+00
0.310000,1.010591e-01,9.832793e-01,1.084338e+00,1.007561e-01,9.803293e-01,1.081085e+00,1.078929e-01,9.796245e-01,1.087517e+00
0.320000,1.074676e-01,9.770009e-01,1.084468e+00,1.071453e-01,9.738746e-01,1.081020e+00,1.147335e-01,9.731172e-01,1.087851e+00
0.330000,1.140515e-01,9.705473e-01,1.084599e+00,1.136867e-01,9.674410e-01,1.081128e+00,1.217613e-01,9.664293e-01,1.088191e+00
0.340000,1.208084e-01,9.639213e-01,1.084730e+00,1.204220e-01,9.606437e-01,1.081066e+00,1.289736e-01,9.595637e-01,1.088537e+00
0.350000,1.277357e-01,9.571255e-01,1.084861e+00,1.273016e-01,9.538701e-01,1.081172e+00,1.363675e-01,9.525231e-01,1.088891e+00
0.360000,1.348305e-01,9.501624e-01,1.084993e+00,1.343722e-01,9.467409e-01,1.081113e+00,1.439400e-01,9.453104e-01,1.089250e+00
0.370000,1.420900e-01,9.430349e-01,1.085125e+00,1.415788e-01,9.396384e-01,1.081217e+00,1.516883e-01,9.379285e-01,1.089617e+00
0.380000,1.495116e-01,9.357459e-01,1.085257e+00,1.489736e-01,9.321886e-01,1.081162e+00,1.596092e-01,9.303805e-01,1.089990e+00
0.390000,1.570922e-01,9.282981e-01,1.085390e+00,1.564956e-01,9.247683e-01,1.081264e+00,1.676996e-01,9.226695e-01,1.090369e+00
0.400000,1.648288e-01,9.206946e-01,1.085523e+00,1.642028e-01,9.170097e-01,1.081213e+00,1.759564e-01,9.147986e-01,1.090755e+00
0.410000,1.727184e-01,9.129384e-01,1.085657e+00,1.720280e-01,9.092837e-01,1.081312e+00,1.843762e-01,9.067710e-01,1.091147e+00
0.420000,1.807580e-01,9.050325e-01,1.085791e+00,1.800354e-01,9.012286e-01,1.081264e+00,1.929557e-01,8.985901e-01,1.091546e+00
0.430000,1.889443e-01,8.969802e-01,1.085924e+00,1.881512e-01,8.932092e-01,1.081360e+00,2.016916e-01,8.902592e-01,1.091951e+00
0.440000,1.972741e-01,8.887845e-01,1.086059e+00,1.964460e-01,8.848704e-01,1.081316e+00,2.105804e-01,8.817818e-01,1.092362e+00
0.450000,2.057441e-01,8.804489e-01,1.086193e+00,2.048395e-01,8.765705e-01,1.081410e+00,2.196185e-01,8.731612e-01,1.092780e+00
0.460000,2.143511e-01,8.719765e-01,1.086328e+00,2.134086e-01,8.679611e-01,1.081370e+00,2.288024e-01,8.644011e-01,1.093204e+00
0.470000,2.230916e-01,8.633707e-01,1.086462e+00,2.220661e-01,8.593940e-01,1.081460e+00,2.381285e-01,8.555051e-01,1.093634e+00
0.480000,2.319621e-01,8.546350e-01,1.086597e+00,2.308958e-01,8.505277e-01,1.081423e+00,2.475930e-01,8.464767e-01,1.094070e+00
0.490000,2.409592e-01,8.457729e-01,1.086732e+00,2.398035e-01,8.417071e-01,1.081511e+00,2.571921e-01,8.373198e-01,1.094512e+00
0.500000,2.500793e-01,8.367879e-01,1.086867e+00,2.488797e-01,8.325979e-01,1.081478e+00,2.669222e-01,8.280381e-01,1.094960e+00
0.510000,2.593188e-01,8.276835e-01,1.087002e+00,2.580232e-01,8.235381e-01,1.081561e+00,2.767793e-01,8.186355e-01,1.095415e+00
0.520000,2.686741e-01,8.184635e-01,1.087138e+00,2.673317e-01,8.142005e-01,1.081532e+00,2.867595e-01,8.091157e-01,1.095875e+00
0.530000,2.781414e-01,8.091314e-01,1.087273e+00,2.766962e-01,8.049159e-01,1.081612e+00,2.968588e-01,7.994827e-01,1.096342e+00
0.540000,2.877170e-01,7.996910e-01,1.087408e+00,2.862220e-01,7.953647e-01,1.081587e+00,3.070733e-01,7.897405e-01,1.096814e+00
0.550000,2.973972e-01,7.901460e-01,1.087543e+00,2.957926e-01,7.858703e-01,1.081663e+00,3.173988e-01,7.798932e-01,1.097292e+00
0.560000,3.071780e-01,7.805004e-01,1.087678e+00,3.055206e-01,7.761206e-01,1.081641e+00,3.278313e-01,7.699447e-01,1.097776e+00
0.570000,3.170557e-01,7.707578e-01,1.087814e+00,3.152818e-01,7.664316e-01,1.081713e+00,3.383667e-01,7.598993e-01,1.098266e+00
0.580000,3.270263e-01,7.609222e-01,1.087949e+00,3.251965e-01,7.564990e-01,1.081695e+00,3.490006e-01,7.497610e-01,1.098762e+00
0.590000,3.370859e-01,7.509976e-01,1.088084e+00,3.351326e-01,7.466308e-01,1.081763e+00,3.597289e-01,7.395340e-01,1.099263e+00
0.600000,3.472305e-01,7.409879e-01,1.088218e+00,3.452183e-01,7.365310e-01,1.081749e+00,3.705474e-01,7.292226e-01,1.099770e+00
0.610000,3.574560e-01,7.308971e-01,1.088353e+00,3.553133e-01,7.264996e-01,1.081813e+00,3.814516e-01,7.188310e-01,1.100283e+00
0.620000,3.677585e-01,7.207292e-01,1.088488e+00,3.655539e-01,7.162486e-01,1.081802e+00,3.924374e-01,7.083636e-01,1.100801e+00
0.630000,3.781338e-01,7.104883e-01,1.088622e+00,3.757916e-01,7.060701e-01,1.081862e+00,4.035002e-01,6.978246e-01,1.101325e+00
0.640000,3.885778e-01,7.001785e-01,1.088756e+00,3.861708e-01,6.956842e-01,1.081855e+00,4.146357e-01,6.872185e-01,1.101854e+00
0.650000,3.990864e-01,6.898040e-01,1.088890e+00,3.965347e-01,6.853749e-01,1.081910e+00,4.258395e-01,6.765496e-01,1.102389e+00
0.660000,4.096553e-01,6.793688e-01,1.089024e+00,4.070360e-01,6.748706e-01,1.081907e+00,4.371071e-01,6.658225e-01,1.102930e+00
0.670000,4.202805e-01,6.688771e-01,1.089158e+00,4.175095e-01,6.644471e-01,1.081957e+00,4.484339e-01,6.550414e-01,1.103475e+00
0.680000,4.309577e-01,6.583332e-01,1.089291e+00,4.281161e-01,6.538411e-01,1.081957e+00,4.598155e-01,6.442110e-01,1.104026e+00
0.690000,4.416827e-01,6.477413e-01,1.089424e+00,4.386824e-01,6.433201e-01,1.082003e+00,4.712473e-01,6.333356e-01,1.104583e+00
0.700000,4.524511e-01,6.371056e-01,1.089557e+00,4.493775e-01,6.326293e-01,1.082007e+00,4.827248e-01,6.224199e-01,1.105145e+00
0.710000,4.632588e-01,6.264304e-01,1.089689e+00,4.600195e-01,6.220277e-01,1.082047e+00,4.942434e-01,6.114684e-01,1.105712e+00
0.720000,4.741014e-01,6.157199e-01,1.089821e+00,4.707860e-01,6.112690e-01,1.082055e+00,5.057984e-01,6.004856e-01,1.106284e+00
0.730000,4.849746e-01,6.049785e-01,1.089953e+00,4.814866e-01,6.006039e-01,1.082090e+00,5.173854e-01,5.894761e-01,1.106862e+00
0.740000,4.958741e-01,5.942105e-01,1.090085e+00,4.923075e-01,5.897944e-01,1.082102e+00,5.289995e-01,5.784446e-01,1.107444e+00
0.750000,5.067956e-01,5.834201e-01,1.090216e+00,5.030495e-01,5.790829e-01,1.082132e+00,5.406363e-01,5.673955e-01,1.108032e+00
0.760000,5.177347e-01,5.726118e-01,1.090346e+00,5.139075e-01,5.682399e-01,1.082147e+00,5.522910e-01,5.563336e-01,1.108625e+00
0.770000,5.286871e-01,5.617898e-01,1.090477e+00,5.246737e-01,5.574992e-01,1.082173e+00,5.639591e-01,5.452633e-01,1.109222e+00
0.780000,5.396484e-01,5.509586e-01,1.090607e+00,5.355515e-01,5.466399e-01,1.082191e+00,5.756357e-01,5.341895e-01,1.109825e+00
0.790000,5.506142e-01,5.401224e-01,1.090737e+00,5.463245e-01,5.358872e-01,1.082212e+00,5.873163e-01,5.231167e-01,1.110433e+00
0.800000,5.615802e-01,5.292856e-01,1.090866e+00,5.572047e-01,5.250290e-01,1.082234e+00,5.989962e-01,5.120494e-01,1.111046e+00
0.810000,5.725421e-01,5.184526e-01,1.090995e+00,5.679672e-01,5.142817e-01,1.082249e+00,6.106707e-01,5.009925e-01,1.111663e+00
0.820000,5.834954e-01,5.076277e-01,1.091123e+00,5.788327e-01,5.034417e-01,1.082274e+00,6.223351e-01,4.899504e-01,1.112286e+00
0.830000,5.944358e-01,4.968152e-01,1.091251e+00,5.895674e-01,4.927170e-01,1.082284e+00,6.339849e-01,4.789279e-01,1.112913e+00
0.840000,6.053590e-01,4.860197e-01,1.091379e+00,6.004008e-01,4.819127e-01,1.082313e+00,6.456152e-01,4.679296e-01,1.113545e+00
0.850000,6.162605e-01,4.752453e-01,1.091506e+00,6.110904e-01,4.712278e-01,1.082318e+00,6.572215e-01,4.569600e-01,1.114181e+00
0.860000,6.271361e-01,4.644964e-01,1.091633e+00,6.218744e-01,4.604762e-01,1.082351e+00,6.687991e-01,4.460238e-01,1.114823e+00
0.870000,6.379815e-01,4.537773e-01,1.091759e+00,6.325018e-01,4.498484e-01,1.082350e+00,6.803434e-01,4.351256e-01,1.115469e+00
0.880000,6.487922e-01,4.430924e-01,1.091885e+00,6.432193e-01,4.391668e-01,1.082386e+00,6.918497e-01,4.242699e-01,1.116120e+00
0.890000,6.595640e-01,4.324460e-01,1.092010e+00,6.537673e-01,4.286132e-01,1.082380e+00,7.033135e-01,4.134615e-01,1.116775e+00
0.900000,6.702926e-01,4.218424e-01,1.092135e+00,6.644012e-01,4.180184e-01,1.082420e+00,7.147301e-01,4.027047e-01,1.117435e+00
0.910000,6.809737e-01,4.112858e-01,1.092259e+00,6.748530e-01,4.075560e-01,1.082409e+00,7.260949e-01,3.920042e-01,1.118099e+00
0.920000,6.916030e-01,4.007805e-01,1.092384e+00,6.853863e-01,3.970650e-01,1.082451e+00,7.374035e-01,3.813644e-01,1.118768e+00
0.930000,7.021764e-01,3.903308e-01,1.092507e+00,6.957250e-01,3.867106e-01,1.082436e+00,7.486513e-01,3.707900e-01,1.119441e+00
0.940000,7.126895e-01,3.799408e-01,1.092630e+00,7.061411e-01,3.763401e-01,1.082481e+00,7.598337e-01,3.602852e-01,1.120119e+00
0.950000,7.231383e-01,3.696147e-01,1.092753e+00,7.163500e-01,3.661104e-01,1.082460e+00,7.709464e-01,3.498547e-01,1.120801e+00
0.960000,7.335185e-01,3.593568e-01,1.092875e+00,7.266322e-01,3.558770e-01,1.082509e+00,7.819847e-01,3.395028e-01,1.121487e+00
0.970000,7.438259e-01,3.491712e-01,1.092997e+00,7.366950e-01,3.457884e-01,1.082483e+00,7.929444e-01,3.292338e-01,1.122178e+00
0.980000,7.540565e-01,3.390620e-01,1.093118e+00,7.468270e-01,3.357085e-01,1.082535e+00,8.038209e-01,3.190523e-01,1.122873e+00
0.990000,7.642062e-01,3.290332e-01,1.093239e+00,7.567275e-01,3.257773e-01,1.082505e+00,8.146100e-01,3.089625e-01,1.123572e+00
1.000000,7.742710e-01,3.190890e-01,1.093360e+00,7.666931e-01,3.158668e-01,1.082560e+00,8.253073e-01,2.989686e-01,1.124276e+00
1.010000,7.842467e-01,3.092334e-01,1.093480e+00,7.764153e-01,3.061090e-01,1.082524e+00,8.359084e-01,2.890750e-01,1.124983e+00
1.020000,7.941294e-01,2.994703e-01,1.093600e+00,7.861987e-01,2.963837e-01,1.082582e+00,8.464093e-01,2.792859e-01,1.125695e+00
1.030000,8.039152e-01,2.898037e-01,1.093719e+00,7.957270e-01,2.868152e-01,1.082542e+00,8.568055e-01,2.696055e-01,1.126411e+00
1.040000,8.136002e-01,2.802376e-01,1.093838e+00,8.053127e-01,2.772907e-01,1.082603e+00,8.670930e-01,2.600379e-01,1.127131e+00
1.050000,8.231805e-01,2.707758e-01,1.093956e+00,8.146318e-01,2.679267e-01,1.082559e+00,8.772677e-01,2.505871e-01,1.127855e+00
1.060000,8.326522e-01,2.614221e-01,1.094074e+00,8.240045e-01,2.586182e-01,1.082623e+00,8.873253e-01,2.412574e-01,1.128583e+00
1.070000,8.420115e-01,2.521804e-01,1.094192e+00,8.330993e-01,2.494739e-01,1.082573e+00,8.972620e-01,2.320526e-01,1.129315e+00
1.080000,8.512548e-01,2.430544e-01,1.094309e+00,8.422440e-01,2.403962e-01,1.082640e+00,9.070736e-01,2.229767e-01,1.130050e+00
1.090000,8.603783e-01,2.340478e-01,1.094426e+00,8.511000e-01,2.314864e-01,1.082586e+00,9.167563e-01,2.140336e-01,1.130790e+00
1.100000,8.693784e-01,2.251642e-01,1.094543e+00,8.600023e-01,2.226539e-01,1.082656e+00,9.263061e-01,2.052272e-01,1.131533e+00
1.110000,8.782515e-01,2.164073e-01,1.094659e+00,8.686051e-01,2.139931e-01,1.082598e+00,9.357192e-01,1.965614e-01,1.132281e+00
1.120000,8.869939e-01,2.077807e-01,1.094775e+00,8.772508e-01,2.054199e-01,1.082671e+00,9.449919e-01,1.880397e-01,1.133032e+00
1.130000,8.956023e-01,1.992878e-01,1.094890e+00,8.855867e-01,1.970219e-01,1.082609e+00,9.541203e-01,1.796660e-01,1.133786e+00
1.140000,9.040731e-01,1.909321e-01,1.095005e+00,8.939620e-01,1.887218e-01,1.082684e+00,9.631009e-01,1.714439e-01,1.134545e+00
1.150000,9.124030e-01,1.827170e-01,1.095120e+00,9.020174e-01,1.806002e-01,1.082618e+00,9.719299e-01,1.633770e-01,1.135307e+00
1.160000,9.205887e-01,1.746459e-01,1.095235e+00,9.101091e-01,1.725865e-01,1.082696e+00,9.806039e-01,1.554687e-01,1.136073e+00
1.170000,9.286268e-01,1.667220e-01,1.095349e+00,9.178712e-01,1.647544e-01,1.082626e+00,9.891193e-01,1.477225e-01,1.136842e+00
1.180000,9.365141e-01,1.589486e-01,1.095463e+00,9.256663e-01,1.570397e-01,1.082706e+00,9.974727e-01,1.401419e-01,1.137615e+00
1.190000,9.442474e-01,1.513289e-01,1.095576e+00,9.331225e-01,1.495098e-01,1.082632e+00,1.005661e+00,1.327301e-01,1.138391e+00
1.200000,9.518238e-01,1.438660e-01,1.095690e+00,9.406087e-01,1.421065e-01,1.082715e+00,1.013680e+00,1.254903e-01,1.139171e+00
1.210000,9.592400e-01,1.365628e-01,1.095803e+00,9.477470e-01,1.348911e-01,1.082638e+00,1.021528e+00,1.184259e-01,1.139954e+00
1.220000,9.664932e-01,1.294225e-01,1.095916e+00,9.549124e-01,1.278109e-01,1.082723e+00,1.029200e+00,1.115399e-01,1.140740e+00
1.230000,9.735805e-01,1.224479e-01,1.096028e+00,9.617213e-01,1.209216e-01,1.082643e+00,1.036695e+00,1.048354e-01,1.141530e+00
1.240000,9.804989e-01,1.156419e-01,1.096141e+00,9.685545e-01,1.141759e-01,1.082730e+00,1.044008e+00,9.831535e-02,1.142323e+00
1.250000,9.872457e-01,1.090073e-01,1.096253e+00,9.750231e-01,1.076237e-01,1.082647e+00,1.051137e+00,9.198263e-02,1.143119e+00
1.260000,9.938183e-01,1.025467e-01,1.096365e+00,9.815132e-01,1.012233e-01,1.082737e+00,1.058079e+00,8.584012e-02,1.143919e+00
1.270000,1.000214e+00,9.626294e-02,1.096477e+00,9.876310e-01,9.501900e-02,1.082650e+00,1.064831e+00,7.989055e-02,1.144721e+00
1.280000,1.006430e+00,9.015850e-02,1.096588e+00,9.937678e-01,8.897401e-02,1.082742e+00,1.071390e+00,7.413662e-02,1.145527e+00
1.290000,1.012464e+00,8.423591e-02,1.096700e+00,9.995249e-01,8.312759e-02,1.082652e+00,1.077755e+00,6.858093e-02,1.146336e+00
1.300000,1.018314e+00,7.849760e-02,1.096811e+00,1.005299e+00,7.744765e-02,1.082746e+00,1.083922e+00,6.322601e-02,1.147148e+00
1.310000,1.023976e+00,7.294594e-02,1.096922e+00,1.010686e+00,7.196862e-02,1.082654e+00,1.089888e+00,5.807429e-02,1.147962e+00
1.320000,1.029450e+00,6.758322e-02,1.097033e+00,1.016087e+00,6.666278e-02,1.082750e+00,1.095652e+00,5.312815e-02,1.148780e+00
1.330000,1.034732e+00,6.241166e-02,1.097144e+00,1.021096e+00,6.156003e-02,1.082656e+00,1.101210e+00,4.838988e-02,1.149600e+00
1.340000,1.039822e+00,5.743340e-02,1.097255e+00,1.026116e+00,5.663674e-02,1.082753e+00,1.106562e+00,4.386166e-02,1.150423e+00
1.350000,1.044715e+00,5.265050e-02,1.097366e+00,1.030738e+00,5.191855e-02,1.082657e+00,1.111704e+00,3.954562e-02,1.151249e+00
1.360000,1.049411e+00,4.806494e-02,1.097476e+00,1.035370e+00,4.738564e-02,1.082756e+00,1.116634e+00,3.544379e-02,1.152078e+00
1.370000,1.053908e+00,4.367862e-02,1.097587e+00,1.039598e+00,4.305970e-02,1.082657e+00,1.121351e+00,3.155811e-02,1.152909e+00
1.380000,1.058204e+00,3.949338e-02,1.097697e+00,1.043834e+00,3.892436e-02,1.082758e+00,1.125853e+00,2.789045e-02,1.153743e+00
1.390000,1.062296e+00,3.551096e-02,1.097807e+00,1.047660e+00,3.499771e-02,1.082658e+00,1.130137e+00,2.444257e-02,1.154579e+00
1.400000,1.066184e+00,3.173302e-02,1.097917e+00,1.051493e+00,3.126651e-02,1.082760e+00,1.134202e+00,2.121617e-02,1.155418e+00
1.410000,1.069866e+00,2.816114e-02,1.098028e+00,1.054912e+00,2.774555e-02,1.082658e+00,1.138047e+00,1.821284e-02,1.156259e+00
1.420000,1.073341e+00,2.479683e-02,1.098138e+00,1.058337e+00,2.442441e-02,1.082761e+00,1.141669e+00,1.543408e-02,1.157103e+00
1.430000,1.076606e+00,2.164150e-02,1.098248e+00,1.061343e+00,2.131488e-02,1.082657e+00,1.145068e+00,1.288131e-02,1.157949e+00
1.440000,1.079661e+00,1.869648e-02,1.098358e+00,1.064353e+00,1.840905e-02,1.082762e+00,1.148241e+00,1.055586e-02,1.158797e+00
1.450000,1.082505e+00,1.596303e-02,1.098468e+00,1.066941e+00,1.571604e-02,1.082657e+00,1.151188e+00,8.458966e-03,1.159647e+00
1.460000,1.085135e+00,1.344230e-02,1.098578e+00,1.069533e+00,1.323011e-02,1.082763e+00,1.153908e+00,6.591764e-03,1.160499e+00
1.470000,1.087552e+00,1.113537e-02,1.098688e+00,1.071699e+00,1.095805e-02,1.082657e+00,1.156398e+00,4.955307e-03,1.161354e+00
1.480000,1.089754e+00,9.043244e-03,1.098798e+00,1.073867e+00,8.895928e-03,1.082763e+00,1.158659e+00,3.550553e-03,1.162210e+00
1.490000,1.091741e+00,7.166818e-03,1.098908e+00,1.075608e+00,7.048557e-03,1.082657e+00,1.160690e+00,2.378366e-03,1.163068e+00
1.500000,1.093511e+00,5.506915e-03,1.099018e+00,1.077350e+00,5.413473e-03,1.082764e+00,1.162489e+00,1.439517e-03,1.163928e+00
1.510000,1.095063e+00,4.064269e-03,1.099127e+00,1.078663e+00,3.993846e-03,1.082656e+00,1.164055e+00,7.346828e-04,1.164790e+00
1.520000,1.096398e+00,2.839524e-03,1.099237e+00,1.079976e+00,2.788345e-03,1.082764e+00,1.165389e+00,2.644455e-04,1.165653e+00
1.530000,1.097514e+00,1.833239e-03,1.099347e+00,1.080857e+00,1.798834e-03,1.082656e+00,1.166489e+00,2.929310e-05,1.166518e+00
1.540000,1.098411e+00,1.045886e-03,1.099457e+00,1.081740e+00,1.024770e-03,1.082764e+00,1.167355e+00,2.961847e-05,1.167385e+00
1.550000,1.099089e+00,4.778448e-04,1.099567e+00,1.082189e+00,4.670515e-04,1.082656e+00,1.167987e+00,2.657195e-04,1.168253e+00
1.560000,1.099548e+00,1.294116e-04,1.099677e+00,1.082639e+00,1.255831e-04,1.082764e+00,1.168385e+00,7.377990e-04,1.169122e+00
1.570000,1.099786e+00,7.920870e-07,1.099787e+00,1.082655e+00,6.422360e-07,1.082656e+00,1.168547e+00,1.445964e-03,1.169993e+00
1.580000,1.099805e+00,9.210387e-05,1.099897e+00,1.082672e+00,9.223214e-05,1.082764e+00,1.168475e+00,2.390227e-03,1.170865e+00
1.590000,1.099604e+00,4.033762e-04,1.100007e+00,1.082256e+00,4.003562e-04,1.082656e+00,1.168168e+00,3.570504e-03,1.171738e+00
1.600000,1.099183e+00,9.345500e-04,1.100117e+00,1.081840e+00,9.247704e-04,1.082764e+00,1.167626e+00,4.986617e-03,1.172613e+00
1.610000,1.098542e+00,1.685477e-03,1.100227e+00,1.080991e+00,1.665550e-03,1.082656e+00,1.166850e+00,6.638290e-03,1.173488e+00
1.620000,1.097681e+00,2.655922e-03,1.100337e+00,1.080142e+00,2.621858e-03,1.082764e+00,1.165839e+00,8.525154e-03,1.174364e+00
1.630000,1.096602e+00,3.845560e-03,1.100447e+00,1.078862e+00,3.794189e-03,1.082656e+00,1.164594e+00,1.064674e-02,1.175241e+00
1.640000,1.095303e+00,5.253978e-03,1.100557e+00,1.077583e+00,5.180766e-03,1.082764e+00,1.163116e+00,1.300250e-02,1.176119e+00
1.650000,1.093786e+00,6.880676e-03,1.100667e+00,1.075874e+00,6.782848e-03,1.082657e+00,1.161406e+00,1.559177e-02,1.176997e+00
1.660000,1.092052e+00,8.725064e-03,1.100777e+00,1.074166e+00,8.597377e-03,1.082763e+00,1.159462e+00,1.841379e-02,1.177876e+00
1.670000,1.090101e+00,1.078647e-02,1.100887e+00,1.072030e+00,1.062672e-02,1.082657e+00,1.157288e+00,2.146774e-02,1.178756e+00
1.680000,1.087933e+00,1.306412e-02,1.100997e+00,1.069897e+00,1.286619e-02,1.082763e+00,1.154883e+00,2.475266e-02,1.179636e+00
1.690000,1.085550e+00,1.555717e-02,1.101107e+00,1.067338e+00,1.531962e-02,1.082657e+00,1.152248e+00,2.826753e-02,1.180516e+00
1.700000,1.082952e+00,1.826469e-02,1.101217e+00,1.064782e+00,1.798035e-02,1.082762e+00,1.149385e+00,3.201122e-02,1.181396e+00
1.710000,1.080141e+00,2.118564e-02,1.101327e+00,1.061803e+00,2.085400e-02,1.082657e+00,1.146295e+00,3.598251e-02,1.182277e+00
1.720000,1.077118e+00,2.431892e-02,1.101437e+00,1.058829e+00,2.393162e-02,1.082761e+00,1.142978e+00,4.018009e-02,1.183158e+00
1.730000,1.073883e+00,2.766333e-02,1.101547e+00,1.055437e+00,2.722095e-02,1.082658e+00,1.139436e+00,4.460256e-02,1.184038e+00
1.740000,1.070439e+00,3.121760e-02,1.101657e+00,1.052049e+00,3.071043e-02,1.082760e+00,1.135671e+00,4.924842e-02,1.184919e+00
1.750000,1.066786e+00,3.498035e-02,1.101766e+00,1.048247e+00,3.441025e-02,1.082658e+00,1.131683e+00,5.411610e-02,1.185799e+00
1.760000,1.062926e+00,3.895013e-02,1.101876e+00,1.044452e+00,3.830588e-02,1.082758e+00,1.127475e+00,5.920390e-02,1.186679e+00
1.770000,1.058860e+00,4.312542e-02,1.101986e+00,1.040247e+00,4.241031e-02,1.082657e+00,1.123049e+00,6.451008e-02,1.187559e+00
1.780000,1.054590e+00,4.750460e-02,1.102095e+00,1.036050e+00,4.670575e-02,1.082756e+00,1.118405e+00,7.003277e-02,1.188438e+00
1.790000,1.050119e+00,5.208596e-02,1.102204e+00,1.031448e+00,5.120829e-02,1.082657e+00,1.113546e+00,7.577003e-02,1.189316e+00
