time,euler_theta,euler_w,leapfrog_theta,leapfrog_w,rk4_theta,rk4_w
0.395000,4.624468e-01,-1.888117e-01,4.620139e-01,-1.885834e-01,4.621750e-01,-1.896976e-01
0.400000,4.615027e-01,-1.910277e-01,4.610595e-01,-1.907962e-01,4.612242e-01,-1.919237e-01
0.405000,4.605476e-01,-1.932378e-01,4.601060e-01,-1.929995e-01,4.602621e-01,-1.941440e-01
0.410000,4.595814e-01,-1.954421e-01,4.591295e-01,-1.952005e-01,4.592890e-01,-1.963583e-01
0.415000,4.586042e-01,-1.976404e-01,4.581540e-01,-1.973918e-01,4.583047e-01,-1.985666e-01
0.420000,4.576160e-01,-1.998326e-01,4.571556e-01,-1.995809e-01,4.573094e-01,-2.007688e-01
0.425000,4.566168e-01,-2.020189e-01,4.561582e-01,-2.017599e-01,4.563031e-01,-2.029650e-01
0.430000,4.556067e-01,-2.041990e-01,4.551380e-01,-2.039368e-01,4.552857e-01,-2.051550e-01
0.435000,4.545857e-01,-2.063729e-01,4.541188e-01,-2.061034e-01,4.542573e-01,-2.073388e-01
0.440000,4.535538e-01,-2.085407e-01,4.530769e-01,-2.082679e-01,4.532181e-01,-2.095164e-01
0.445000,4.525111e-01,-2.107022e-01,4.520361e-01,-2.104218e-01,4.521679e-01,-2.116876e-01
0.450000,4.514576e-01,-2.128573e-01,4.509727e-01,-2.125737e-01,4.511068e-01,-2.138525e-01
0.455000,4.503933e-01,-2.150061e-01,4.499104e-01,-2.147149e-01,4.500348e-01,-2.160110e-01
0.460000,4.493183e-01,-2.171485e-01,4.488256e-01,-2.168540e-01,4.489521e-01,-2.181630e-01
0.465000,4.482326e-01,-2.192844e-01,4.477418e-01,-2.189821e-01,4.478585e-01,-2.203085e-01
0.470000,4.471361e-01,-2.214138e-01,4.466357e-01,-2.211082e-01,4.467542e-01,-2.224475e-01
0.475000,4.460291e-01,-2.235367e-01,4.455307e-01,-2.232230e-01,4.456392e-01,-2.245799e-01
0.480000,4.449114e-01,-2.256529e-01,4.444035e-01,-2.253359e-01,4.445135e-01,-2.267055e-01
0.485000,4.437831e-01,-2.277624e-01,4.432774e-01,-2.274374e-01,4.433771e-01,-2.288245e-01
0.490000,4.426443e-01,-2.298652e-01,4.421291e-01,-2.295369e-01,4.422301e-01,-2.309367e-01
0.495000,4.414950e-01,-2.319613e-01,4.409820e-01,-2.316247e-01,4.410726e-01,-2.330422e-01
0.500000,4.403352e-01,-2.340506e-01,4.398129e-01,-2.337106e-01,4.399044e-01,-2.351407e-01
0.505000,4.391649e-01,-2.361329e-01,4.386449e-01,-2.357846e-01,4.387258e-01,-2.372324e-01
0.510000,4.379843e-01,-2.382084e-01,4.374550e-01,-2.378567e-01,4.375366e-01,-2.393170e-01
0.515000,4.367932e-01,-2.402769e-01,4.362663e-01,-2.399167e-01,4.363371e-01,-2.413947e-01
0.520000,4.355918e-01,-2.423384e-01,4.350559e-01,-2.419748e-01,4.351271e-01,-2.434653e-01
0.525000,4.343802e-01,-2.443929e-01,4.338466e-01,-2.440206e-01,4.339067e-01,-2.455289e-01
0.530000,4.331582e-01,-2.464402e-01,4.326157e-01,-2.460645e-01,4.326760e-01,-2.475852e-01
0.535000,4.319260e-01,-2.484804e-01,4.313860e-01,-2.480959e-01,4.314349e-01,-2.496344e-01
0.540000,4.306836e-01,-2.505134e-01,4.301347e-01,-2.501254e-01,4.301837e-01,-2.516763e-01
0.545000,4.294310e-01,-2.525391e-01,4.288847e-01,-2.521423e-01,4.289221e-01,-2.537109e-01
0.550000,4.281683e-01,-2.545575e-01,4.276133e-01,-2.541573e-01,4.276504e-01,-2.557382e-01
0.555000,4.268955e-01,-2.565686e-01,4.263431e-01,-2.561593e-01,4.263685e-01,-2.577581e-01
0.560000,4.256127e-01,-2.585724e-01,4.250517e-01,-2.581596e-01,4.250765e-01,-2.597706e-01
0.565000,4.243198e-01,-2.605686e-01,4.237615e-01,-2.601467e-01,4.237744e-01,-2.617755e-01
0.570000,4.230170e-01,-2.625574e-01,4.224502e-01,-2.621320e-01,4.224622e-01,-2.637730e-01
0.575000,4.217042e-01,-2.645387e-01,4.211402e-01,-2.641040e-01,4.211400e-01,-2.657629e-01
0.580000,4.203815e-01,-2.665124e-01,4.198092e-01,-2.660742e-01,4.198079e-01,-2.677451e-01
0.585000,4.190489e-01,-2.684784e-01,4.184795e-01,-2.680308e-01,4.184658e-01,-2.697197e-01
0.590000,4.177066e-01,-2.704368e-01,4.171289e-01,-2.699858e-01,4.171139e-01,-2.716865e-01
0.595000,4.163544e-01,-2.723875e-01,4.157796e-01,-2.719269e-01,4.157520e-01,-2.736456e-01
0.600000,4.149924e-01,-2.743305e-01,4.144096e-01,-2.738664e-01,4.143804e-01,-2.755969e-01
0.605000,4.136208e-01,-2.762656e-01,4.130410e-01,-2.757918e-01,4.129989e-01,-2.775403e-01
0.610000,4.122394e-01,-2.781929e-01,4.116517e-01,-2.777156e-01,4.116078e-01,-2.794759e-01
0.615000,4.108485e-01,-2.801123e-01,4.102638e-01,-2.796253e-01,4.102069e-01,-2.814035e-01
0.620000,4.094479e-01,-2.820238e-01,4.088554e-01,-2.815332e-01,4.087963e-01,-2.833231e-01
0.625000,4.080378e-01,-2.839273e-01,4.074485e-01,-2.834268e-01,4.073762e-01,-2.852347e-01
0.630000,4.066182e-01,-2.858228e-01,4.060212e-01,-2.853188e-01,4.059464e-01,-2.871382e-01
0.635000,4.051891e-01,-2.877102e-01,4.045953e-01,-2.871962e-01,4.045071e-01,-2.890336e-01
0.640000,4.037505e-01,-2.895895e-01,4.031492e-01,-2.890720e-01,4.030584e-01,-2.909209e-01
0.645000,4.023026e-01,-2.914606e-01,4.017046e-01,-2.909330e-01,4.016001e-01,-2.927999e-01
0.650000,4.008453e-01,-2.933236e-01,4.002399e-01,-2.927925e-01,4.001324e-01,-2.946707e-01
0.655000,3.993786e-01,-2.951783e-01,3.987766e-01,-2.946369e-01,3.986554e-01,-2.965332e-01
0.660000,3.979027e-01,-2.970248e-01,3.972935e-01,-2.964799e-01,3.971690e-01,-2.983874e-01
0.665000,3.964176e-01,-2.988629e-01,3.958118e-01,-2.983077e-01,3.956733e-01,-3.002331e-01
0.670000,3.949233e-01,-3.006927e-01,3.943104e-01,-3.001339e-01,3.941684e-01,-3.020705e-01
0.675000,3.934198e-01,-3.025140e-01,3.928105e-01,-3.019448e-01,3.926543e-01,-3.038994e-01
0.680000,3.919073e-01,-3.043269e-01,3.912910e-01,-3.037542e-01,3.911310e-01,-3.057199e-01
0.685000,3.903856e-01,-3.061314e-01,3.897729e-01,-3.055481e-01,3.895986e-01,-3.075317e-01
0.690000,3.888550e-01,-3.079273e-01,3.882355e-01,-3.073405e-01,3.880570e-01,-3.093350e-01
0.695000,3.873153e-01,-3.097146e-01,3.866995e-01,-3.091172e-01,3.865065e-01,-3.111297e-01
0.700000,3.857668e-01,-3.114933e-01,3.851443e-01,-3.108924e-01,3.849470e-01,-3.129157e-01
0.705000,3.842093e-01,-3.132634e-01,3.835906e-01,-3.126517e-01,3.833785e-01,-3.146930e-01
0.710000,3.826430e-01,-3.150248e-01,3.820178e-01,-3.144096e-01,3.818011e-01,-3.164615e-01
0.715000,3.810679e-01,-3.167774e-01,3.804465e-01,-3.161514e-01,3.802148e-01,-3.182213e-01
0.720000,3.794840e-01,-3.185213e-01,3.788563e-01,-3.178918e-01,3.786197e-01,-3.199722e-01
0.725000,3.778914e-01,-3.202564e-01,3.772676e-01,-3.196159e-01,3.770158e-01,-3.217143e-01
0.730000,3.762901e-01,-3.219826e-01,3.756601e-01,-3.213387e-01,3.754032e-01,-3.234475e-01
0.735000,3.746802e-01,-3.236999e-01,3.740542e-01,-3.230449e-01,3.737819e-01,-3.251717e-01
0.740000,3.730617e-01,-3.254083e-01,3.724297e-01,-3.247499e-01,3.721520e-01,-3.268869e-01
0.745000,3.714346e-01,-3.271078e-01,3.708067e-01,-3.264382e-01,3.705135e-01,-3.285931e-01
0.750000,3.697991e-01,-3.287983e-01,3.691653e-01,-3.281252e-01,3.688664e-01,-3.302903e-01
0.755000,3.681551e-01,-3.304797e-01,3.675255e-01,-3.297953e-01,3.672108e-01,-3.319784e-01
0.760000,3.665027e-01,-3.321520e-01,3.658674e-01,-3.314643e-01,3.655468e-01,-3.336573e-01
0.765000,3.648419e-01,-3.338152e-01,3.642108e-01,-3.331161e-01,3.638743e-01,-3.353270e-01
0.770000,3.631729e-01,-3.354693e-01,3.625362e-01,-3.347668e-01,3.621935e-01,-3.369876e-01
0.775000,3.614955e-01,-3.371142e-01,3.608632e-01,-3.364002e-01,3.605043e-01,-3.386389e-01
0.780000,3.598100e-01,-3.387498e-01,3.591722e-01,-3.380325e-01,3.588069e-01,-3.402809e-01
0.785000,3.581162e-01,-3.403762e-01,3.574828e-01,-3.396474e-01,3.571012e-01,-3.419136e-01
0.790000,3.564143e-01,-3.419933e-01,3.557757e-01,-3.412611e-01,3.553874e-01,-3.435369e-01
0.795000,3.547044e-01,-3.436011e-01,3.540702e-01,-3.428573e-01,3.536654e-01,-3.451508e-01
0.800000,3.529864e-01,-3.451995e-01,3.523471e-01,-3.444523e-01,3.519353e-01,-3.467553e-01
0.805000,3.512604e-01,-3.467885e-01,3.506257e-01,-3.460296e-01,3.501972e-01,-3.483503e-01
0.810000,3.495264e-01,-3.483680e-01,3.488868e-01,-3.476059e-01,3.484511e-01,-3.499359e-01
0.815000,3.477846e-01,-3.499381e-01,3.471496e-01,-3.491642e-01,3.466970e-01,-3.515119e-01
0.820000,3.460349e-01,-3.514987e-01,3.453952e-01,-3.507214e-01,3.449350e-01,-3.530783e-01
0.825000,3.442774e-01,-3.530497e-01,3.436424e-01,-3.522606e-01,3.431652e-01,-3.546351e-01
0.830000,3.425121e-01,-3.545911e-01,3.418726e-01,-3.537988e-01,3.413876e-01,-3.561823e-01
0.835000,3.407392e-01,-3.561229e-01,3.401044e-01,-3.553187e-01,3.396022e-01,-3.577198e-01
0.840000,3.389586e-01,-3.576451e-01,3.383194e-01,-3.568376e-01,3.378092e-01,-3.592476e-01
0.845000,3.371703e-01,-3.591576e-01,3.365361e-01,-3.583381e-01,3.360084e-01,-3.607657e-01
0.850000,3.353746e-01,-3.606604e-01,3.347360e-01,-3.598377e-01,3.342001e-01,-3.622740e-01
0.855000,3.335713e-01,-3.621535e-01,3.329377e-01,-3.613187e-01,3.323842e-01,-3.637724e-01
0.860000,3.317605e-01,-3.636368e-01,3.311228e-01,-3.627988e-01,3.305608e-01,-3.652611e-01
0.865000,3.299423e-01,-3.651102e-01,3.293097e-01,-3.642601e-01,3.287299e-01,-3.667398e-01
0.870000,3.281167e-01,-3.665738e-01,3.274802e-01,-3.657205e-01,3.268916e-01,-3.682087e-01
0.875000,3.262839e-01,-3.680276e-01,3.256525e-01,-3.671621e-01,3.250459e-01,-3.696676e-01
0.880000,3.244437e-01,-3.694714e-01,3.238086e-01,-3.686028e-01,3.231930e-01,-3.711165e-01
0.885000,3.225964e-01,-3.709053e-01,3.219665e-01,-3.700244e-01,3.213327e-01,-3.725555e-01
0.890000,3.207419e-01,-3.723293e-01,3.201084e-01,-3.714453e-01,3.194653e-01,-3.739844e-01
0.895000,3.188802e-01,-3.737432e-01,3.182520e-01,-3.728469e-01,3.175907e-01,-3.754033e-01
0.900000,3.170115e-01,-3.751471e-01,3.163799e-01,-3.742477e-01,3.157090e-01,-3.768120e-01
0.905000,3.151358e-01,-3.765410e-01,3.145095e-01,-3.756292e-01,3.138202e-01,-3.782106e-01
0.910000,3.132531e-01,-3.779247e-01,3.126236e-01,-3.770099e-01,3.119244e-01,-3.795991e-01
0.915000,3.113634e-01,-3.792984e-01,3.107394e-01,-3.783711e-01,3.100217e-01,-3.809774e-01
0.920000,3.094669e-01,-3.806619e-01,3.088399e-01,-3.797316e-01,3.081120e-01,-3.823455e-01
0.925000,3.075636e-01,-3.820152e-01,3.069421e-01,-3.810724e-01,3.061955e-01,-3.837033e-01
0.930000,3.056536e-01,-3.833583e-01,3.050292e-01,-3.824126e-01,3.042722e-01,-3.850509e-01
0.935000,3.037368e-01,-3.846912e-01,3.031180e-01,-3.837329e-01,3.023421e-01,-3.863882e-01
0.940000,3.018133e-01,-3.860138e-01,3.011919e-01,-3.850526e-01,3.004053e-01,-3.877151e-01
0.945000,2.998832e-01,-3.873261e-01,2.992675e-01,-3.863523e-01,2.984619e-01,-3.890317e-01
0.950000,2.979466e-01,-3.886281e-01,2.973283e-01,-3.876514e-01,2.965119e-01,-3.903379e-01
0.955000,2.960035e-01,-3.899198e-01,2.953910e-01,-3.889304e-01,2.945553e-01,-3.916337e-01
0.960000,2.940539e-01,-3.912010e-01,2.934390e-01,-3.902089e-01,2.925922e-01,-3.929190e-01
0.965000,2.920979e-01,-3.924719e-01,2.914889e-01,-3.914670e-01,2.906227e-01,-3.941939e-01
0.970000,2.901355e-01,-3.937324e-01,2.895244e-01,-3.927247e-01,2.886468e-01,-3.954583e-01
0.975000,2.881668e-01,-3.949824e-01,2.875616e-01,-3.939619e-01,2.866645e-01,-3.967121e-01
0.980000,2.861919e-01,-3.962219e-01,2.855847e-01,-3.951987e-01,2.846760e-01,-3.979554e-01
0.985000,2.842108e-01,-3.974509e-01,2.836096e-01,-3.964149e-01,2.826813e-01,-3.991882e-01
0.990000,2.822236e-01,-3.986694e-01,2.816206e-01,-3.976307e-01,2.806803e-01,-4.004103e-01
0.995000,2.802302e-01,-3.998773e-01,2.796333e-01,-3.988258e-01,2.786733e-01,-4.016218e-01
1.000000,2.782308e-01,-4.010747e-01,2.776323e-01,-4.000205e-01,2.766601e-01,-4.028227e-01
1.005000,2.762255e-01,-4.022614e-01,2.756331e-01,-4.011944e-01,2.746410e-01,-4.040129e-01
1.010000,2.742142e-01,-4.034375e-01,2.736204e-01,-4.023679e-01,2.726158e-01,-4.051923e-01
1.015000,2.721970e-01,-4.046029e-01,2.716094e-01,-4.035204e-01,2.705848e-01,-4.063611e-01
1.020000,2.701740e-01,-4.057577e-01,2.695852e-01,-4.046727e-01,2.685479e-01,-4.075191e-01
1.025000,2.681452e-01,-4.069018e-01,2.675627e-01,-4.058037e-01,2.665052e-01,-4.086664e-01
1.030000,2.661107e-01,-4.080351e-01,2.655271e-01,-4.069346e-01,2.644568e-01,-4.098028e-01
1.035000,2.640705e-01,-4.091577e-01,2.634934e-01,-4.080442e-01,2.624026e-01,-4.109284e-01
1.040000,2.620247e-01,-4.102695e-01,2.614467e-01,-4.091536e-01,2.603428e-01,-4.120432e-01
1.045000,2.599733e-01,-4.113705e-01,2.594018e-01,-4.102416e-01,2.582775e-01,-4.131471e-01
1.050000,2.579165e-01,-4.124607e-01,2.573443e-01,-4.113294e-01,2.562065e-01,-4.142402e-01
1.055000,2.558542e-01,-4.135401e-01,2.552885e-01,-4.123957e-01,2.541302e-01,-4.153223e-01
1.060000,2.537865e-01,-4.146086e-01,2.532203e-01,-4.134619e-01,2.520483e-01,-4.163935e-01
1.065000,2.517134e-01,-4.156662e-01,2.511539e-01,-4.145065e-01,2.499612e-01,-4.174537e-01
1.070000,2.496351e-01,-4.167129e-01,2.490753e-01,-4.155509e-01,2.478687e-01,-4.185030e-01
1.075000,2.475515e-01,-4.177487e-01,2.469984e-01,-4.165736e-01,2.457709e-01,-4.195413e-01
1.080000,2.454628e-01,-4.187735e-01,2.449095e-01,-4.175963e-01,2.436680e-01,-4.205686e-01
1.085000,2.433689e-01,-4.197874e-01,2.428224e-01,-4.185970e-01,2.415598e-01,-4.215848e-01
1.090000,2.412700e-01,-4.207903e-01,2.407236e-01,-4.195978e-01,2.394466e-01,-4.225899e-01
1.095000,2.391660e-01,-4.217821e-01,2.386265e-01,-4.205765e-01,2.373284e-01,-4.235840e-01
1.100000,2.370571e-01,-4.227630e-01,2.365178e-01,-4.215553e-01,2.352052e-01,-4.245670e-01
1.105000,2.349433e-01,-4.237328e-01,2.344109e-01,-4.225120e-01,2.330770e-01,-4.255389e-01
1.110000,2.328247e-01,-4.246915e-01,2.322927e-01,-4.234688e-01,2.309440e-01,-4.264997e-01
1.115000,2.307012e-01,-4.256392e-01,2.301762e-01,-4.244033e-01,2.288062e-01,-4.274493e-01
1.120000,2.285730e-01,-4.265758e-01,2.280486e-01,-4.253379e-01,2.266636e-01,-4.283877e-01
1.125000,2.264401e-01,-4.275012e-01,2.259228e-01,-4.262502e-01,2.245163e-01,-4.293149e-01
1.130000,2.243026e-01,-4.284155e-01,2.237861e-01,-4.271626e-01,2.223643e-01,-4.302310e-01
1.135000,2.221605e-01,-4.293187e-01,2.216512e-01,-4.280526e-01,2.202078e-01,-4.311358e-01
1.140000,2.200139e-01,-4.302107e-01,2.195056e-01,-4.289428e-01,2.180467e-01,-4.320294e-01
1.145000,2.178629e-01,-4.310915e-01,2.173618e-01,-4.298104e-01,2.158811e-01,-4.329117e-01
1.150000,2.157074e-01,-4.319611e-01,2.152075e-01,-4.306783e-01,2.137112e-01,-4.337827e-01
1.155000,2.135476e-01,-4.328194e-01,2.130550e-01,-4.315235e-01,2.115368e-01,-4.346425e-01
1.160000,2.113835e-01,-4.336666e-01,2.108923e-01,-4.323689e-01,2.093582e-01,-4.354909e-01
1.165000,2.092152e-01,-4.345025e-01,2.087313e-01,-4.331916e-01,2.071753e-01,-4.363280e-01
1.170000,2.070427e-01,-4.353271e-01,2.065604e-01,-4.340147e-01,2.049882e-01,-4.371538e-01
1.175000,2.048661e-01,-4.361404e-01,2.043912e-01,-4.348148e-01,2.027969e-01,-4.379682e-01
1.180000,2.026854e-01,-4.369425e-01,2.022122e-01,-4.356153e-01,2.006016e-01,-4.387713e-01
1.185000,2.005006e-01,-4.377332e-01,2.000350e-01,-4.363929e-01,1.984022e-01,-4.395629e-01
1.190000,1.983120e-01,-4.385126e-01,1.978483e-01,-4.371709e-01,1.961989e-01,-4.403432e-01
1.195000,1.961194e-01,-4.392806e-01,1.956633e-01,-4.379257e-01,1.939917e-01,-4.411121e-01
1.200000,1.939230e-01,-4.400373e-01,1.934690e-01,-4.386811e-01,1.917806e-01,-4.418695e-01
1.205000,1.917228e-01,-4.407827e-01,1.912765e-01,-4.394132e-01,1.895657e-01,-4.426155e-01
1.210000,1.895189e-01,-4.415166e-01,1.890749e-01,-4.401459e-01,1.873471e-01,-4.433501e-01
1.215000,1.873113e-01,-4.422392e-01,1.868750e-01,-4.408553e-01,1.851248e-01,-4.440731e-01
1.220000,1.851001e-01,-4.429503e-01,1.846663e-01,-4.415653e-01,1.828989e-01,-4.447848e-01
1.225000,1.828854e-01,-4.436501e-01,1.824594e-01,-4.422519e-01,1.806694e-01,-4.454849e-01
1.230000,1.806671e-01,-4.443384e-01,1.802438e-01,-4.429391e-01,1.784364e-01,-4.461735e-01
1.235000,1.784454e-01,-4.450152e-01,1.780300e-01,-4.436028e-01,1.761999e-01,-4.468506e-01
